ledger_row_id,txn_id,account_id,amount,currency,booked_at,reconciled
LR0000447,T0000447,A00115,30.61,USD,2026-04-20,True
LR0000448,T0000448,A00027,125.9,USD,2026-04-04,True
LR0000449,T0000449,A00161,746.54,USD,2026-04-22,True
LR0000450,T0000450,A00090,9.46,USD,2026-06-30,True
LR0000451,T0000451,A00187,1242.37,USD,2026-05-13,True
LR0000452,T0000452,A00114,464.13,USD,2026-05-22,True
LR0000453,T0000453,A00151,305.2,USD,2026-06-01,True
LR0000454,T0000454,A00148,15.59,USD,2026-04-30,True
LR0000455,T0000455,A00094,1017.27,USD,2026-05-18,True
LR0000456,T0000456,A00223,4210.59,USD,2026-04-08,True
LR0000457,T0000457,A00041,191.06,USD,2026-05-11,True
LR0000458,T0000458,A00336,136.54,USD,2026-06-03,True
LR0000459,T0000459,A00249,179.86,USD,2026-04-08,True
LR0000460,T0000460,A00229,772.68,USD,2026-05-05,True
LR0000461,T0000461,A00096,1117.52,USD,2026-04-27,True
LR0000462,T0000462,A00050,605.06,USD,2026-06-09,False
LR0000463,T0000463,A00130,188.07,USD,2026-06-11,True
LR0000464,T0000464,A00014,1254.75,USD,2026-05-06,True
LR0000465,T0000465,A00114,54.76,USD,2026-06-06,True
LR0000466,T0000466,A00278,1413.15,USD,2026-06-24,True
LR0000467,T0000467,A00287,1714.06,USD,2026-05-25,True
LR0000468,T0000468,A00287,156.08,USD,2026-06-06,True
LR0000469,T0000469,A00155,3172.79,USD,2026-04-09,True
LR0000470,T0000470,A00002,1099.13,USD,2026-05-23,True
LR0000471,T0000471,A00321,271.61,USD,2026-05-29,True
LR0000472,T0000472,A00035,167.8,USD,2026-06-26,True
LR0000473,T0000473,A00164,807.76,USD,2026-05-05,True
LR0000474,T0000474,A00354,110.63,USD,2026-06-14,True
LR0000475,T0000475,A00332,2059.17,USD,2026-04-29,True
LR0000476,T0000476,A00236,123.28,USD,2026-06-22,True
LR0000477,T0000477,A00249,8518.09,USD,2026-04-29,True
LR0000478,T0000478,A00186,411.14,USD,2026-04-07,True
LR0000479,T0000479,A00170,42.32,USD,2026-04-08,True
LR0000480,T0000480,A00037,1689.93,USD,2026-05-16,True
LR0000481,T0000481,A00347,157.83,USD,2026-06-04,True
LR0000482,T0000482,A00113,19.86,USD,2026-05-10,True
LR0000483,T0000483,A00225,3832.77,USD,2026-04-23,True
LR0000484,T0000484,A00288,12511.69,USD,2026-04-19,True
LR0000485,T0000485,A00342,567.89,USD,2026-06-25,True
LR0000486,T0000486,A00229,671.09,USD,2026-06-01,True
LR0000487,T0000487,A00023,520.41,USD,2026-05-17,True
LR0000488,T0000488,A00218,647.53,USD,2026-06-22,True
LR0000489,T0000489,A00177,177.1,USD,2026-05-09,True
LR0000490,T0000490,A00319,269.59,USD,2026-06-16,True
LR0000491,T0000491,A00180,207.59,USD,2026-06-19,True
LR0000492,T0000492,A00292,273.22,USD,2026-05-01,True
LR0000493,T0000493,A00167,50.33,USD,2026-05-03,True
LR0000494,T0000494,A00114,1054.1,USD,2026-04-07,True
LR0000495,T0000495,A00262,315.28,USD,2026-04-05,True
LR0000496,T0000496,A00370,740.52,USD,2026-05-22,True
LR0000497,T0000497,A00132,547.8,USD,2026-04-30,True
LR0000498,T0000498,A00241,11.38,USD,2026-06-04,True
LR0000499,T0000499,A00318,514.25,USD,2026-05-16,True
LR0000500,T0000500,A00052,867.33,USD,2026-04-13,True
LR0000501,T0000501,A00002,82.76,USD,2026-06-05,True
LR0000502,T0000502,A00205,273.43,USD,2026-05-27,True
LR0000503,T0000503,A00369,169.35,USD,2026-06-19,True
LR0000504,T0000504,A00170,475.78,USD,2026-06-20,True
LR0000505,T0000505,A00068,221.88,USD,2026-04-21,True
LR0000506,T0000506,A00323,23.97,USD,2026-06-08,True
LR0000507,T0000507,A00333,69.18,USD,2026-05-09,True
LR0000508,T0000508,A00372,649.97,USD,2026-04-22,True
LR0000509,T0000509,A00331,507.42,USD,2026-05-29,True
LR0000510,T0000510,A00087,7724.78,USD,2026-04-15,True
LR0000511,T0000511,A00156,282.83,USD,2026-04-12,True
LR0000512,T0000512,A00290,24.84,USD,2026-04-21,True
LR0000513,T0000513,A00268,2088.26,USD,2026-05-11,True
LR0000514,T0000514,A00216,1175.61,USD,2026-04-04,True
LR0000515,T0000515,A00191,93.33,USD,2026-04-26,True
LR0000516,T0000516,A00361,890.55,USD,2026-06-19,True
LR0000517,T0000517,A00321,424.87,USD,2026-05-03,True
LR0000518,T0000518,A00030,82.69,USD,2026-05-18,True
LR0000519,T0000519,A00263,424.53,USD,2026-06-14,True
LR0000520,T0000520,A00284,123.83,USD,2026-05-03,True
LR0000521,T0000521,A00197,36.72,USD,2026-04-03,True
LR0000522,T0000522,A00388,219.94,USD,2026-04-05,True
LR0000523,T0000523,A00132,705.28,USD,2026-05-02,True
LR0000524,T0000524,A00231,262.33,USD,2026-04-07,True
LR0000525,T0000525,A00004,114.06,USD,2026-05-26,True
LR0000526,T0000526,A00123,599.57,USD,2026-05-30,True
LR0000527,T0000527,A00388,207.86,USD,2026-05-06,True
LR0000528,T0000528,A00265,79.93,USD,2026-04-13,True
LR0000529,T0000529,A00271,386.88,USD,2026-06-16,True
LR0000530,T0000530,A00010,205.13,USD,2026-05-16,True
LR0000531,T0000531,A00030,3684.8,USD,2026-04-14,True
LR0000532,T0000532,A00222,977.96,USD,2026-06-23,True
LR0000533,T0000533,A00044,870.26,USD,2026-06-19,True
LR0000534,T0000534,A00156,23.63,USD,2026-06-26,True
LR0000535,T0000535,A00151,787.95,USD,2026-04-24,True
LR0000536,T0000536,A00046,981.47,USD,2026-04-03,True
LR0000537,T0000537,A00383,28.31,USD,2026-05-16,True
LR0000538,T0000538,A00365,84.35,USD,2026-04-08,True
LR0000539,T0000539,A00357,95.26,USD,2026-04-07,True
LR0000540,T0000540,A00191,1231.96,USD,2026-05-06,True
LR0000541,T0000541,A00046,1500.01,USD,2026-04-19,True
LR0000542,T0000542,A00352,96.45,USD,2026-04-30,True
LR0000543,T0000543,A00366,53.83,USD,2026-06-04,True
LR0000544,T0000544,A00104,13.62,USD,2026-05-10,True
LR0000545,T0000545,A00286,27.5,USD,2026-06-29,True
LR0000546,T0000546,A00126,99.82,USD,2026-04-21,True
LR0000547,T0000547,A00340,111.03,USD,2026-07-01,True
LR0000548,T0000548,A00395,268.33,USD,2026-06-06,True
LR0000549,T0000549,A00143,624.2,USD,2026-06-18,True
LR0000550,T0000550,A00222,374.59,USD,2026-06-09,True
LR0000551,T0000551,A00243,106.82,USD,2026-06-23,True
LR0000552,T0000552,A00151,234.21,USD,2026-05-17,True
LR0000553,T0000553,A00390,85.13,USD,2026-06-22,True
LR0000554,T0000554,A00301,145.24,USD,2026-06-13,True
LR0000555,T0000555,A00163,189.5,USD,2026-05-26,True
LR0000556,T0000556,A00023,782.2,USD,2026-05-16,True
LR0000557,T0000557,A00094,968.89,USD,2026-04-14,True
LR0000558,T0000558,A00308,84.65,USD,2026-04-07,True
LR0000559,T0000559,A00007,277.39,USD,2026-05-07,True
LR0000560,T0000560,A00061,732.48,USD,2026-06-04,True
LR0000561,T0000561,A00185,223.22,USD,2026-06-25,True
LR0000562,T0000562,A00008,163.94,USD,2026-05-08,True
LR0000563,T0000563,A00087,1104.3,USD,2026-04-22,True
LR0000564,T0000564,A00398,666.35,USD,2026-04-12,True
LR0000565,T0000565,A00382,256.01,USD,2026-05-19,True
LR0000566,T0000566,A00081,74.26,USD,2026-05-11,True
LR0000567,T0000567,A00173,29.48,USD,2026-04-28,True
LR0000568,T0000568,A00360,351.52,USD,2026-06-22,True
LR0000569,T0000569,A00027,636.44,USD,2026-05-21,True
LR0000570,T0000570,A00202,61.97,USD,2026-05-07,True
LR0000571,T0000571,A00338,1079.54,USD,2026-05-05,True
LR0000572,T0000572,A00066,168.62,USD,2026-05-08,True
LR0000573,T0000573,A00386,23.62,USD,2026-06-03,True
LR0000574,T0000574,A00209,537.07,USD,2026-06-03,True
LR0000575,T0000575,A00009,236.65,USD,2026-04-07,True
LR0000576,T0000576,A00078,220.16,USD,2026-05-07,True
LR0000577,T0000577,A00361,877.18,USD,2026-07-01,True
LR0000578,T0000578,A00031,2236.74,USD,2026-04-23,True
LR0000579,T0000579,A00296,612.65,USD,2026-05-12,True
LR0000580,T0000580,A00123,152.37,USD,2026-04-20,True
LR0000581,T0000581,A00067,23.99,USD,2026-06-06,True
LR0000582,T0000582,A00194,647.1,USD,2026-04-22,True
LR0000583,T0000583,A00299,291.58,USD,2026-06-11,True
LR0000584,T0000584,A00267,90.74,USD,2026-05-17,True
LR0000585,T0000585,A00125,130.84,USD,2026-04-14,True
LR0000586,T0000586,A00137,2199.93,USD,2026-04-24,True
LR0000587,T0000587,A00197,1026.29,USD,2026-04-27,True
LR0000588,T0000588,A00118,1320.0,USD,2026-06-26,True
LR0000589,T0000589,A00252,1187.48,USD,2026-05-30,True
LR0000590,T0000590,A00178,390.18,USD,2026-04-27,True
LR0000591,T0000591,A00038,63.59,USD,2026-04-20,True
LR0000592,T0000592,A00179,314.25,USD,2026-06-09,True
LR0000593,T0000593,A00057,677.78,USD,2026-04-11,True
LR0000594,T0000594,A00331,230.55,USD,2026-06-24,True
LR0000595,T0000595,A00175,393.07,USD,2026-05-18,True
LR0000596,T0000596,A00042,592.57,USD,2026-05-20,True
LR0000597,T0000597,A00095,1050.58,USD,2026-06-14,True
LR0000598,T0000598,A00036,1016.71,USD,2026-06-15,True
LR0000599,T0000599,A00064,162.28,USD,2026-05-22,True
LR0000600,T0000600,A00208,42.67,USD,2026-04-04,True
LR0000601,T0000601,A00039,2325.32,USD,2026-05-04,True
LR0000602,T0000602,A00235,425.64,USD,2026-06-15,True
LR0000603,T0000603,A00367,179.85,USD,2026-05-05,True
LR0000604,T0000604,A00118,20.06,USD,2026-04-08,True
LR0000605,T0000605,A00016,735.45,USD,2026-06-02,True
LR0000606,T0000606,A00086,541.5,USD,2026-04-17,True
LR0000607,T0000607,A00321,183.7,USD,2026-05-11,True
LR0000608,T0000608,A00344,463.87,USD,2026-04-16,True
LR0000609,T0000609,A00191,1947.05,USD,2026-05-19,True
LR0000610,T0000610,A00084,45.98,USD,2026-05-23,True
LR0000611,T0000611,A00157,1307.9,USD,2026-06-25,True
LR0000612,T0000612,A00260,73.45,USD,2026-06-08,True
LR0000613,T0000613,A00133,51.81,USD,2026-06-16,True
LR0000614,T0000614,A00283,185.79,USD,2026-05-19,True
LR0000615,T0000615,A00295,1836.49,USD,2026-05-14,True
LR0000616,T0000616,A00234,91.18,USD,2026-04-07,True
LR0000617,T0000617,A00211,223.06,USD,2026-06-11,True
LR0000618,T0000618,A00160,34.19,USD,2026-06-04,True
LR0000619,T0000619,A00193,559.0,USD,2026-05-18,True
LR0000620,T0000620,A00330,81.77,USD,2026-06-19,True
LR0000621,T0000621,A00060,142.94,USD,2026-05-22,True
LR0000622,T0000622,A00175,954.12,USD,2026-04-24,True
LR0000623,T0000623,A00141,104.2,USD,2026-06-01,True
LR0000624,T0000624,A00036,489.77,USD,2026-05-20,True
LR0000625,T0000625,A00022,419.56,USD,2026-04-08,True
LR0000626,T0000626,A00004,378.13,USD,2026-06-10,True
LR0000627,T0000627,A00272,64.55,USD,2026-04-10,True
LR0000628,T0000628,A00369,347.31,USD,2026-06-27,True
LR0000629,T0000629,A00037,209.93,USD,2026-05-08,True
LR0000630,T0000630,A00331,184.67,USD,2026-04-20,True
LR0000631,T0000631,A00108,739.82,USD,2026-06-21,True
LR0000632,T0000632,A00353,46.15,USD,2026-06-08,True
LR0000633,T0000633,A00015,108.12,USD,2026-05-11,True
LR0000634,T0000634,A00102,265.74,USD,2026-06-30,True
LR0000635,T0000635,A00172,2279.31,USD,2026-05-26,True
LR0000636,T0000636,A00107,21.44,USD,2026-04-04,True
LR0000637,T0000637,A00390,355.53,USD,2026-05-22,True
LR0000638,T0000638,A00238,210.13,USD,2026-04-16,True
LR0000639,T0000639,A00147,780.58,USD,2026-06-27,True
LR0000640,T0000640,A00359,99.09,USD,2026-05-07,True
LR0000641,T0000641,A00388,202.38,USD,2026-04-05,True
LR0000642,T0000642,A00357,76.86,USD,2026-05-09,True
LR0000643,T0000643,A00296,150.77,USD,2026-05-31,True
LR0000644,T0000644,A00130,654.33,USD,2026-06-13,True
LR0000645,T0000645,A00300,477.49,USD,2026-06-21,True
LR0000646,T0000646,A00347,185.19,USD,2026-05-24,True
LR0000647,T0000647,A00176,945.4,USD,2026-05-03,True
LR0000648,T0000648,A00156,8143.17,USD,2026-05-06,True
LR0000649,T0000649,A00328,89.15,USD,2026-04-08,True
LR0000650,T0000650,A00072,564.72,USD,2026-06-04,True
LR0000651,T0000651,A00380,290.62,USD,2026-05-17,True
LR0000652,T0000652,A00062,1235.93,USD,2026-05-01,True
LR0000653,T0000653,A00291,125.16,USD,2026-05-03,True
LR0000654,T0000654,A00234,1104.65,USD,2026-05-05,True
LR0000655,T0000655,A00048,233.58,USD,2026-05-07,True
LR0000656,T0000656,A00030,195.91,USD,2026-04-11,True
LR0000657,T0000657,A00107,338.96,USD,2026-06-02,True
LR0000658,T0000658,A00225,337.8,USD,2026-06-23,True
LR0000659,T0000659,A00228,76.59,USD,2026-04-06,True
LR0000660,T0000660,A00009,283.02,USD,2026-06-28,True
LR0000661,T0000661,A00222,1764.82,USD,2026-04-03,True
LR0000662,T0000662,A00091,52.99,USD,2026-07-01,True
LR0000663,T0000663,A00157,523.58,USD,2026-04-22,True
LR0000664,T0000664,A00355,1127.79,USD,2026-04-04,True
LR0000665,T0000665,A00287,259.79,USD,2026-05-31,True
LR0000666,T0000666,A00362,195.17,USD,2026-05-08,True
LR0000667,T0000667,A00271,274.5,USD,2026-04-04,True
LR0000668,T0000668,A00276,73.58,USD,2026-04-25,True
LR0000669,T0000669,A00354,202.82,USD,2026-04-21,True
LR0000670,T0000670,A00039,2949.27,USD,2026-05-04,True
LR0000671,T0000671,A00177,226.49,USD,2026-06-01,True
LR0000672,T0000672,A00364,275.81,USD,2026-06-11,True
LR0000673,T0000673,A00237,73.22,USD,2026-06-24,True
LR0000674,T0000674,A00105,476.7,USD,2026-05-02,True
LR0000675,T0000675,A00267,61.75,USD,2026-06-08,True
LR0000676,T0000676,A00032,205.17,USD,2026-05-03,True
LR0000677,T0000677,A00321,6.04,USD,2026-04-27,True
LR0000678,T0000678,A00140,279.8,USD,2026-04-11,True
LR0000679,T0000679,A00164,338.24,USD,2026-04-17,True
LR0000680,T0000680,A00065,94.52,USD,2026-05-31,True
LR0000681,T0000681,A00099,127.58,USD,2026-06-27,True
LR0000682,T0000682,A00283,103.82,USD,2026-05-06,True
LR0000683,T0000683,A00028,692.74,USD,2026-04-27,True
LR0000684,T0000684,A00131,126.47,USD,2026-05-27,True
LR0000685,T0000685,A00375,1863.12,USD,2026-05-02,True
LR0000686,T0000686,A00240,1999.3,USD,2026-06-16,True
LR0000687,T0000687,A00389,292.09,USD,2026-06-16,True
LR0000688,T0000688,A00387,2343.01,USD,2026-04-23,True
LR0000689,T0000689,A00050,2056.77,USD,2026-06-18,True
LR0000690,T0000690,A00177,473.3,USD,2026-05-21,True
LR0000691,T0000691,A00384,78.09,USD,2026-06-08,True
LR0000692,T0000692,A00126,451.72,USD,2026-05-26,True
LR0000693,T0000693,A00001,370.92,USD,2026-06-26,True
LR0000694,T0000694,A00238,126.74,USD,2026-05-21,True
LR0000695,T0000695,A00167,4520.19,USD,2026-04-10,True
LR0000696,T0000696,A00245,666.08,USD,2026-04-11,True
LR0000697,T0000697,A00168,51.01,USD,2026-05-22,True
LR0000698,T0000698,A00226,479.84,USD,2026-05-08,True
LR0000699,T0000699,A00041,292.66,USD,2026-06-23,True
LR0000700,T0000700,A00042,503.54,USD,2026-06-11,True
LR0000701,T0000701,A00039,215.06,USD,2026-05-10,True
LR0000702,T0000702,A00008,46.59,USD,2026-05-24,True
LR0000703,T0000703,A00269,1200.83,USD,2026-06-04,True
LR0000704,T0000704,A00347,3370.32,USD,2026-06-22,True
LR0000705,T0000705,A00153,151.86,USD,2026-06-03,True
LR0000706,T0000706,A00077,223.83,USD,2026-06-03,True
LR0000707,T0000707,A00301,1315.71,USD,2026-06-14,True
LR0000708,T0000708,A00016,139.58,USD,2026-06-01,True
LR0000709,T0000709,A00019,898.54,USD,2026-05-21,True
LR0000710,T0000710,A00231,246.37,USD,2026-06-19,True
LR0000711,T0000711,A00006,87.43,USD,2026-06-28,True
LR0000712,T0000712,A00062,120.35,USD,2026-04-14,True
LR0000713,T0000713,A00113,255.02,USD,2026-05-12,True
LR0000714,T0000714,A00384,283.92,USD,2026-05-06,True
LR0000715,T0000715,A00200,54.41,USD,2026-06-11,True
LR0000716,T0000716,A00275,355.98,USD,2026-06-30,True
LR0000717,T0000717,A00132,12.32,USD,2026-04-17,True
LR0000718,T0000718,A00399,693.48,USD,2026-06-22,True
LR0000719,T0000719,A00359,798.38,USD,2026-04-19,True
LR0000720,T0000720,A00327,92.76,USD,2026-04-05,True
LR0000721,T0000721,A00112,292.96,USD,2026-06-24,True
LR0000722,T0000722,A00128,146.15,USD,2026-06-23,True
LR0000723,T0000723,A00058,154.86,USD,2026-07-01,True
LR0000724,T0000724,A00275,188.66,USD,2026-05-01,True
LR0000725,T0000725,A00307,222.2,USD,2026-06-09,True
LR0000726,T0000726,A00172,130.73,USD,2026-04-24,True
LR0000727,T0000727,A00005,386.99,USD,2026-05-16,True
LR0000728,T0000728,A00095,2240.21,USD,2026-04-13,True
LR0000729,T0000729,A00217,518.2,USD,2026-04-05,True
LR0000730,T0000730,A00218,207.29,USD,2026-04-14,True
LR0000731,T0000731,A00161,1497.89,USD,2026-06-02,True
LR0000732,T0000732,A00375,1350.53,USD,2026-05-02,True
LR0000733,T0000733,A00045,929.43,USD,2026-05-27,True
LR0000734,T0000734,A00004,484.24,USD,2026-05-03,True
LR0000735,T0000735,A00134,492.36,USD,2026-04-15,True
LR0000736,T0000736,A00370,687.09,USD,2026-05-19,True
LR0000737,T0000737,A00384,1398.96,USD,2026-04-27,True
LR0000738,T0000738,A00102,103.97,USD,2026-06-26,True
LR0000739,T0000739,A00216,221.72,USD,2026-04-27,True
LR0000740,T0000740,A00035,963.94,USD,2026-05-08,True
LR0000741,T0000741,A00146,315.21,USD,2026-04-23,True
LR0000742,T0000742,A00398,308.12,USD,2026-05-28,True
LR0000743,T0000743,A00188,920.91,USD,2026-04-16,True
LR0000744,T0000744,A00044,72.77,USD,2026-05-18,True
LR0000745,T0000745,A00289,1020.86,USD,2026-05-28,True
LR0000746,T0000746,A00388,75.68,USD,2026-05-04,True
LR0000747,T0000747,A00128,162.56,USD,2026-06-11,True
LR0000748,T0000748,A00241,30.14,USD,2026-05-06,True
LR0000749,T0000749,A00267,142.33,USD,2026-05-05,True
LR0000750,T0000750,A00343,602.01,USD,2026-04-23,True
LR0000751,T0000751,A00380,353.92,USD,2026-06-16,True
LR0000752,T0000752,A00254,192.43,USD,2026-05-01,True
LR0000753,T0000753,A00285,499.04,USD,2026-06-06,True
LR0000754,T0000754,A00014,508.0,USD,2026-04-16,True
LR0000755,T0000755,A00125,60.31,USD,2026-06-04,True
LR0000756,T0000756,A00304,1252.62,USD,2026-04-04,True
LR0000757,T0000757,A00372,608.71,USD,2026-06-19,True
LR0000758,T0000758,A00294,35.64,USD,2026-05-28,True
LR0000759,T0000759,A00127,2617.97,USD,2026-05-05,True
LR0000760,T0000760,A00069,183.3,USD,2026-05-17,True
LR0000761,T0000761,A00239,61.31,USD,2026-06-15,True
LR0000762,T0000762,A00036,45.27,USD,2026-06-30,False
LR0000763,T0000763,A00308,30.17,USD,2026-04-13,True
LR0000764,T0000764,A00153,137.82,USD,2026-06-09,True
LR0000765,T0000765,A00267,95.27,USD,2026-06-02,True
LR0000766,T0000766,A00010,56.41,USD,2026-05-16,True
LR0000767,T0000767,A00110,173.52,USD,2026-06-13,True
LR0000768,T0000768,A00002,2284.15,USD,2026-05-29,True
LR0000769,T0000769,A00123,101.54,USD,2026-04-24,True
LR0000770,T0000770,A00334,170.81,USD,2026-05-23,True
LR0000771,T0000771,A00139,599.71,USD,2026-04-05,True
LR0000772,T0000772,A00327,3377.62,USD,2026-05-16,True
LR0000773,T0000773,A00206,351.24,USD,2026-04-23,True
LR0000774,T0000774,A00187,512.86,USD,2026-04-18,True
LR0000775,T0000775,A00268,880.64,USD,2026-04-28,True
LR0000776,T0000776,A00181,534.24,USD,2026-06-28,True
LR0000777,T0000777,A00229,26.44,USD,2026-05-30,True
LR0000778,T0000778,A00150,92.34,USD,2026-05-06,True
LR0000779,T0000779,A00395,725.64,USD,2026-04-18,True
LR0000780,T0000780,A00060,127.47,USD,2026-05-10,True
LR0000781,T0000781,A00341,43.7,USD,2026-04-17,True
LR0000782,T0000782,A00258,184.85,USD,2026-05-30,True
LR0000783,T0000783,A00228,584.56,USD,2026-04-26,True
LR0000784,T0000784,A00133,551.65,USD,2026-04-24,True
LR0000785,T0000785,A00100,288.95,USD,2026-06-20,True
LR0000786,T0000786,A00117,20.4,USD,2026-04-03,True
LR0000787,T0000787,A00152,360.36,USD,2026-04-23,True
LR0000788,T0000788,A00032,44.14,USD,2026-05-03,True
LR0000789,T0000789,A00046,588.97,USD,2026-05-20,True
LR0000790,T0000790,A00218,454.89,USD,2026-05-02,True
LR0000791,T0000791,A00311,125.73,USD,2026-04-12,True
LR0000792,T0000792,A00393,41.05,USD,2026-06-10,True
LR0000793,T0000793,A00152,1323.28,USD,2026-04-04,True
LR0000794,T0000794,A00369,407.87,USD,2026-04-14,True
LR0000795,T0000795,A00306,73.24,USD,2026-06-07,True
LR0000796,T0000796,A00076,2132.88,USD,2026-06-21,True
LR0000797,T0000797,A00097,287.52,USD,2026-05-26,True
LR0000798,T0000798,A00186,109.35,USD,2026-04-22,True
LR0000799,T0000799,A00071,1192.77,USD,2026-04-29,True
LR0000800,T0000800,A00189,826.91,USD,2026-04-12,True
LR0000801,T0000801,A00071,616.25,USD,2026-05-08,True
LR0000802,T0000802,A00147,382.53,USD,2026-04-28,True
LR0000803,T0000803,A00141,56.52,USD,2026-04-10,True
LR0000804,T0000804,A00099,60.72,USD,2026-06-03,True
LR0000805,T0000805,A00044,154.14,USD,2026-05-07,True
LR0000806,T0000806,A00298,16.86,USD,2026-05-15,True
LR0000807,T0000807,A00006,402.19,USD,2026-04-28,True
LR0000808,T0000808,A00151,241.43,USD,2026-04-15,True
LR0000809,T0000809,A00294,290.12,USD,2026-06-17,True
LR0000810,T0000810,A00314,2417.7,USD,2026-06-25,True
LR0000811,T0000811,A00156,54.43,USD,2026-06-13,True
LR0000812,T0000812,A00030,326.97,USD,2026-06-09,True
LR0000813,T0000813,A00304,55.0,USD,2026-06-22,True
LR0000814,T0000814,A00359,1608.37,USD,2026-06-12,True
LR0000815,T0000815,A00072,64.03,USD,2026-04-03,True
LR0000816,T0000816,A00304,3828.65,USD,2026-05-05,True
LR0000817,T0000817,A00226,70.01,USD,2026-05-21,True
LR0000818,T0000818,A00133,417.58,USD,2026-06-22,True
LR0000819,T0000819,A00386,552.41,USD,2026-05-05,True
LR0000820,T0000820,A00290,906.73,USD,2026-06-07,True
LR0000821,T0000821,A00091,60.25,USD,2026-04-26,True
LR0000822,T0000822,A00233,51.28,USD,2026-04-16,True
LR0000823,T0000823,A00094,140.95,USD,2026-06-02,True
LR0000824,T0000824,A00109,713.44,USD,2026-05-07,True
LR0000825,T0000825,A00291,272.63,USD,2026-04-11,True
LR0000826,T0000826,A00142,1227.34,USD,2026-05-15,True
LR0000827,T0000827,A00122,84.16,USD,2026-06-14,True
LR0000828,T0000828,A00228,189.69,USD,2026-06-23,True
LR0000829,T0000829,A00096,242.83,USD,2026-06-07,True
LR0000830,T0000830,A00202,225.83,USD,2026-06-17,True
LR0000831,T0000831,A00060,616.34,USD,2026-05-19,True
LR0000832,T0000832,A00089,1531.44,USD,2026-06-22,True
LR0000833,T0000833,A00126,118.94,USD,2026-06-27,True
LR0000834,T0000834,A00341,141.2,USD,2026-06-14,True
LR0000835,T0000835,A00119,410.77,USD,2026-06-21,True
LR0000836,T0000836,A00377,432.09,USD,2026-06-10,True
LR0000837,T0000837,A00109,1224.8,USD,2026-04-30,True
LR0000838,T0000838,A00271,308.43,USD,2026-05-24,True
LR0000839,T0000839,A00311,203.39,USD,2026-06-13,True
LR0000840,T0000840,A00243,3132.48,USD,2026-06-02,True
LR0000841,T0000841,A00178,429.6,USD,2026-05-28,True
LR0000842,T0000842,A00289,737.43,USD,2026-06-29,True
LR0000843,T0000843,A00300,29.72,USD,2026-04-22,True
LR0000844,T0000844,A00089,223.05,USD,2026-04-18,True
LR0000845,T0000845,A00154,1315.7,USD,2026-04-19,True
LR0000846,T0000846,A00111,317.7,USD,2026-04-18,True
LR0000847,T0000847,A00054,245.85,USD,2026-04-14,True
LR0000848,T0000848,A00009,19.27,USD,2026-05-29,True
LR0000849,T0000849,A00123,225.42,USD,2026-04-22,True
LR0000850,T0000850,A00024,1561.97,USD,2026-04-12,True
LR0000851,T0000851,A00189,275.27,USD,2026-05-17,True
